"Site","Date","spat_year","alive_nb","dead_nb","init_nb","Batch","site_spat","Specie","Support","Operator","Comments","Campaign","MR"
"Aiguillon",2016-02-15,2015,104,14,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Aiguillon",2016-03-15,2015,101,16,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Aiguillon",2016-04-15,2015,70,47,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Aiguillon",2016-05-15,2015,36,82,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Aiguillon",2016-06-15,2015,32,85,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Aiguillon",2016-07-15,2015,28,89,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Aiguillon",2016-08-15,2015,30,87,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Aiguillon",2016-09-01,2015,24,93,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Aiguillon",2016-11-16,2015,22,96,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Aiguillon",2016-12-14,2015,19,98,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2015-10-15,2015,119,0,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2015-11-15,2015,114,5,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2015-12-15,2015,116,3,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-01-15,2015,113,6,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-02-15,2015,102,17,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-03-15,2015,98,21,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-04-15,2015,90,29,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-05-15,2015,78,41,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-06-15,2015,66,53,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-07-15,2015,57,62,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-08-15,2015,57,62,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-09-01,2015,58,61,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-11-15,2015,62,58,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Boyard",2016-12-14,2015,61,58,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2015-10-15,2015,119,0,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2015-11-15,2015,117,2,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2015-12-15,2015,112,7,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2016-01-15,2015,84,35,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2016-02-15,2015,71,48,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2016-03-15,2015,65,54,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2016-04-15,2015,48,71,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2016-06-15,2015,23,96,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2016-07-15,2015,21,98,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2016-08-15,2015,19,100,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2016-09-15,2015,16,103,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Filiere",2016-12-14,2015,18,102,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2015-10-15,2015,116,0,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2015-11-15,2015,106,10,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2015-12-15,2015,106,10,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-01-15,2015,95,20,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-02-15,2015,86,30,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-03-15,2015,75,41,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-04-15,2015,50,66,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-05-15,2015,37,78,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-06-15,2015,24,92,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-07-08,2015,20,95,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-08-19,2015,19,96,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-09-19,2015,20,96,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-10-18,2015,19,96,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-11-16,2015,19,96,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Maison_Blanche",2016-12-14,2015,19,96,116,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2015-10-15,2015,119,0,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2015-11-15,2015,118,1,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2015-12-15,2015,117,2,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-01-15,2015,116,3,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-02-15,2015,116,3,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-04-15,2015,112,7,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-05-15,2015,106,13,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-06-06,2015,103,16,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-07-15,2015,98,21,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-08-15,2015,94,25,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-09-05,2015,91,28,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-11-15,2015,88,31,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Pont_Mahe",2016-12-14,2015,88,31,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2015-10-15,2015,118,0,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2015-11-15,2015,115,2,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2015-12-15,2015,116,1,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-01-15,2015,111,6,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-02-15,2015,107,11,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-03-15,2015,99,18,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-04-15,2015,69,49,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-05-15,2015,34,84,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-06-15,2015,30,87,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-07-15,2015,24,93,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-08-15,2015,23,95,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-09-01,2015,21,97,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-11-16,2015,22,96,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Roulieres",2016-12-14,2015,19,98,118,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2015-10-15,2015,120,0,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2015-11-15,2015,119,0,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2015-12-15,2015,119,1,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-01-15,2015,116,4,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-03-15,2015,116,4,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-04-15,2015,115,5,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-05-15,2015,114,6,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-06-15,2015,109,10,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-07-15,2015,112,8,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-08-15,2015,110,10,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-09-20,2015,105,14,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-10-18,2015,110,10,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-11-15,2015,107,12,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Vivier",2016-12-14,2015,95,24,120,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2015-10-15,2015,118,1,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2015-11-15,2015,119,0,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2015-12-15,2015,114,5,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-01-15,2015,115,4,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-02-15,2015,110,9,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-03-15,2015,104,15,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-04-15,2015,91,28,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-05-15,2015,88,31,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-06-15,2015,76,43,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-07-15,2015,64,55,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-08-15,2015,53,66,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-09-05,2015,48,70,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-11-15,2015,48,71,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Yves",2016-12-14,2015,47,72,119,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2016,NA
"Agon",2016-09-12,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2016-10-18,2016,196,4,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2016-11-15,2016,197,3,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2016-12-13,2016,189,11,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-01-16,2016,188,12,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-02-13,2016,182,18,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-02-28,2016,176,24,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-03-13,2016,188,12,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-04-13,2016,184,16,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-05-29,2016,176,24,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-06-26,2016,171,29,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-08-25,2016,156,44,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-09-19,2016,144,56,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-10-27,2016,138,62,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Agon",2017-11-06,2016,151,49,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2016-09-12,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2016-10-18,2016,196,4,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2016-11-16,2016,194,6,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2016-12-14,2016,199,1,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-01-11,2016,192,8,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-02-15,2016,187,13,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-03-13,2016,191,9,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-04-12,2016,189,11,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-05-30,2016,185,15,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-06-21,2016,178,22,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-07-27,2016,176,24,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-08-24,2016,177,23,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-09-21,2016,174,26,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-10-05,2016,172,28,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-11-06,2016,173,27,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Aiguillon",2017-12-06,2016,164,36,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2016-09-12,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2016-10-17,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2016-11-15,2016,199,1,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2016-12-14,2016,199,1,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-01-12,2016,198,2,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-02-15,2016,196,4,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-03-14,2016,196,4,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-04-10,2016,186,14,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-05-29,2016,184,16,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-06-22,2016,178,22,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-08-23,2016,176,24,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-09-21,2016,174,26,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-10-05,2016,177,23,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Boyard",2017-11-06,2016,174,26,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2016-09-12,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2016-10-18,2016,199,1,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2016-12-14,2016,198,2,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-02-15,2016,194,6,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-03-16,2016,188,12,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-04-12,2016,189,11,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-05-31,2016,178,22,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-06-27,2016,164,36,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-07-28,2016,159,41,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-08-23,2016,159,41,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-09-21,2016,158,42,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-10-05,2016,154,46,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Filiere",2017-11-06,2016,153,47,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2016-09-12,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2016-10-18,2016,199,1,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2016-11-16,2016,177,23,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2016-12-14,2016,160,40,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-01-13,2016,152,48,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-02-13,2016,146,54,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-03-15,2016,118,82,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-04-11,2016,82,118,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-05-24,2016,73,127,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-06-26,2016,74,126,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-07-25,2016,70,130,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-08-22,2016,70,130,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-09-26,2016,66,134,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-10-25,2016,59,141,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-11-07,2016,60,140,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Maison_Blanche",2017-12-05,2016,60,140,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2016-09-12,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2016-10-03,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2016-11-14,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2016-12-12,2016,198,2,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-01-12,2016,199,1,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-02-16,2016,197,3,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-03-13,2016,198,2,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-04-10,2016,187,13,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-05-29,2016,157,43,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-06-26,2016,142,58,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-07-24,2016,146,54,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-08-21,2016,137,63,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-09-20,2016,136,64,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-10-27,2016,147,53,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-11-06,2016,139,61,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Pont_Mahe",2017-12-05,2016,136,64,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2016-09-12,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2016-10-18,2016,196,4,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2016-11-16,2016,199,1,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2016-12-13,2016,197,3,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-01-11,2016,196,4,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-02-15,2016,196,4,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-03-13,2016,188,12,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-04-12,2016,182,18,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-05-30,2016,176,24,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-06-21,2016,167,33,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-07-27,2016,165,35,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-08-24,2016,164,36,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-09-21,2016,162,38,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-10-05,2016,158,42,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-11-06,2016,163,37,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Roulieres",2017-12-06,2016,166,34,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2016-09-12,2016,200,0,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2016-10-18,2016,188,12,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2016-11-15,2016,158,42,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2016-12-14,2016,195,5,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2017-01-17,2016,192,8,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2017-02-15,2016,191,9,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2017-03-14,2016,185,15,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2017-04-11,2016,188,12,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2017-05-30,2016,188,12,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
"Vivier",2017-07-25,2016,176,24,200,"NA","Pertuis_Breton","Edulis","bag","Operator_1","NA",2017,NA
