Date du comptage;Année de naissance;Site d'observation;Nom du professionnel;Espèce observée;Origine du naissain;Numéro de lanterne;Numero de plateau sur la lanterne;Numéro de panier;Lot pour traitement;Nombre de vivantes comptées;Nombres de mortes ou moribondes comptées;Nombre de moules au départ;Date arrivée sur parc;Type de lot pour Jean-Yvon;
Date;AnneeNais;Site;Nom;Espece;Origine;Lanterne;Plateau;Panier;Lot;NbVivantes;NbMortes;NbInit;DateArr;Type;Commentaire
05/04/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;5;NA;L3 P5;100;0;100;01/06/2015;Edulis La Plaine/Mer;
05/04/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;6;NA;L3 P6;100;0;100;01/06/2015;Edulis La Plaine/Mer;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;5;NA;L3 P5;94;NA;100;01/06/2015;Edulis La Plaine/Mer;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;6;NA;L3 P6;95;NA;100;01/06/2015;Edulis La Plaine/Mer;
20/04/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;7;NA;L1 P7;100;0;100;NA;Edulis;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;49;NA;100;16/06/2015;Edulis Baie d’Yves;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;54;NA;100;16/05/2015;Edulis ref;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;50;NA;100;01/06/2015;Edulis La Plaine/Mer;
04/05/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;94;NA;100;NA;Gallo. 18m Lannion;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;5;NA;L1 P5;70;NA;100;NA;Edulis;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;6;NA;L1 P6;63;NA;100;NA;Edulis;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;7;NA;L1 P7;98;NA;100;NA;Edulis;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;48;NA;100;16/06/2015;Edulis Baie d’Yves;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;57;NA;100;16/05/2015;Edulis ref;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;52;NA;100;01/06/2015;Edulis La Plaine/Mer;
04/05/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;94;NA;100;NA;Gallo. 18m Lannion;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;5;NA;L2 P5;76;NA;100;NA;Edulis;
04/05/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;6;NA;L2 P6;78;NA;100;NA;Edulis;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;43;NA;100;16/06/2015;Edulis;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;44;NA;100;16/05/2015;Edulis ref;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;48;NA;100;01/06/2015;Edulis La Plaine/Mer;
16/05/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;94;NA;100;NA;Gallo. 18m Lannion;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;5;NA;L2 P5;68;NA;100;NA;Edulis;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;6;NA;L2 P6;69;NA;100;NA;Edulis;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;63;NA;100;16/06/2015;Edulis Baie d’Yves;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;60;NA;100;16/05/2015;Edulis ref;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;60;NA;100;01/06/2015;Edulis La Plaine/Mer;
16/05/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;3;4;NA;L3 P4;96;NA;100;NA;Gallo. 18m Lannion;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;5;NA;L3 P5;77;NA;100;01/06/2015;Edulis La Plaine/Mer;
16/05/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;6;NA;L3 P6;86;NA;100;01/06/2015;Edulis La Plaine/Mer;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;38;NA;100;16/06/2015;Edulis Baie d’Yves;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;46;NA;100;16/05/2015;Edulis ref;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;37;NA;100;01/06/2015;Edulis La Plaine/Mer;
02/06/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;93;NA;100;NA;Gallo. 18m Lannion;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;5;NA;L1 P5;60;NA;100;NA;Edulis;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;6;NA;L1 P6;47;NA;100;NA;Edulis;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;7;NA;L1 P7;86;NA;100;NA;Edulis;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;60;NA;100;16/06/2015;Edulis Baie d’Yves;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;49;NA;100;16/05/2015;Edulis ref;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;58;NA;100;01/06/2015;Edulis La Plaine/Mer;
02/06/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;3;4;NA;L3 P4;94;NA;100;NA;Gallo. 18m Lannion;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;5;NA;L3 P5;73;NA;100;01/06/2015;Edulis La Plaine/Mer;
02/06/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;6;NA;L3 P6;82;NA;100;01/06/2015;Edulis La Plaine/Mer;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;33;NA;100;16/06/2015;Edulis Baie d’Yves;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;41;NA;100;16/05/2015;Edulis ref;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;31;NA;100;01/06/2015;Edulis La Plaine/Mer;
21/06/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;89;NA;100;NA;Gallo. 18m Lannion;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;5;NA;L1 P5;53;NA;100;NA;Edulis;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;6;NA;L1 P6;46;NA;100;NA;Edulis;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;7;NA;L1 P7;79;NA;100;NA;Edulis;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;34;NA;100;16/06/2015;Edulis Baie d’Yves;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;37;NA;100;16/05/2015;Edulis ref;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;47;NA;100;01/06/2015;Edulis La Plaine/Mer;
21/06/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;94;NA;100;NA;Gallo. 18m Lannion;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;5;NA;L2 P5;56;NA;100;NA;Edulis;
21/06/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;6;NA;L2 P6;56;NA;100;NA;Edulis;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;27;NA;100;16/06/2015;Edulis Baie d’Yves;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;35;NA;100;16/05/2015;Edulis ref;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;41;NA;100;01/06/2015;Edulis La Plaine/Mer;
18/07/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;94;NA;100;NA;Gallo. 18m Lannion;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;5;NA;L2 P5;46;NA;100;NA;Edulis;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;6;NA;L2 P6;46;NA;100;NA;Edulis;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;51;NA;100;16/06/2015;Edulis Baie d’Yves;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;43;NA;100;16/05/2015;Edulis ref;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;51;NA;100;01/06/2015;Edulis La Plaine/Mer;
18/07/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;3;4;NA;L3 P4;92;NA;100;NA;Gallo. 18m Lannion;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;5;NA;L3 P5;72;NA;100;01/06/2015;Edulis La Plaine/Mer;
18/07/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;6;NA;L3 P6;72;NA;100;01/06/2015;Edulis La Plaine/Mer;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;30;NA;100;16/06/2015;Edulis Baie d’Yves;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;34;NA;100;16/05/2015;Edulis ref;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;26;NA;100;01/06/2015;Edulis La Plaine/Mer;
03/08/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;1;4;NA;L1 P4;88;NA;100;NA;Gallo. 18m Lannion;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;5;NA;L1 P5;55;NA;100;NA;Edulis;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;6;NA;L1 P6;39;NA;100;NA;Edulis;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;7;NA;L1 P7;59;NA;100;NA;Edulis;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;25;NA;100;16/06/2015;Edulis Baie d’Yves;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;33;NA;100;16/05/2015;Edulis ref;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;36;NA;100;01/06/2015;Edulis La Plaine/Mer;
03/08/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;94;NA;100;NA;Gallo. 18m Lannion;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;5;NA;L2 P5;45;NA;100;NA;Edulis;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;6;NA;L2 P6;43;NA;100;NA;Edulis;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;43;NA;100;16/06/2015;Edulis Baie d’Yves;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;43;NA;100;16/05/2015;Edulis ref;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;44;NA;100;01/06/2015;Edulis La Plaine/Mer;
03/08/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;3;4;NA;L3 P4;92;NA;100;NA;Gallo. 18m Lannion;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;5;NA;L3 P5;64;NA;100;01/06/2015;Edulis La Plaine/Mer;
03/08/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;6;NA;L3 P6;70;NA;100;01/06/2015;Edulis La Plaine/Mer;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;1;1;NA;L1 P1;30;NA;100;16/06/2015;Edulis Baie d’Yves;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;1;2;NA;L1 P2;32;NA;100;16/05/2015;Edulis ref;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;1;3;NA;L1 P3;25;NA;100;01/06/2015;Edulis La Plaine/Mer;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;5;NA;L1 P5;50;NA;100;NA;Edulis;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;6;NA;L1 P6;36;NA;100;NA;Edulis;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;1;7;NA;L1 P7;56;NA;100;NA;Edulis;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;3;1;NA;L3 P1;40;NA;100;16/06/2015;Edulis Baie d’Yves;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;3;2;NA;L3 P2;37;NA;100;16/05/2015;Edulis ref;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;3;NA;L3 P3;42;NA;100;01/06/2015;Edulis La Plaine/Mer;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;5;NA;L3 P5;62;NA;100;01/06/2015;Edulis La Plaine/Mer;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;3;6;NA;L3 P6;64;NA;100;01/06/2015;Edulis La Plaine/Mer;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;1;NA;L4 P1;100;NA;100;NA;Edulis;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;2;NA;L4 P2;100;NA;100;NA;Edulis;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;6;1;NA;L6 P1;100;NA;100;NA;Edulis;
18/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;6;2;NA;L6 P2;100;NA;100;NA;Edulis;
22/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;5;1;NA;L5 P1;100;NA;100;NA;Edulis;
22/08/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;5;2;NA;L5 P2;100;NA;100;NA;Edulis;
12/09/2016;2015;3- Lannion;Anonymous_10;Edulis;Baie d'Yves;2;1;NA;L2 P1;24;NA;100;16/06/2015;Edulis Baie d’Yves;
12/09/2016;2015;3- Lannion;Anonymous_10;Edulis;Penestin;2;2;NA;L2 P2;26;NA;100;16/05/2015;Edulis ref;
12/09/2016;2015;3- Lannion;Anonymous_10;Edulis;La Plaine sur mer;2;3;NA;L2 P3;29;NA;100;01/06/2015;Edulis La Plaine/Mer;
12/09/2016;2015;3- Lannion;Anonymous_10;Galloprovincialis;Lannion;2;4;NA;L2 P4;92;NA;100;NA;Gallo. 18m Lannion;
12/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;5;NA;L2 P5;34;NA;100;NA;Edulis;
12/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;2;6;NA;L2 P6;35;NA;100;NA;Edulis;
12/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;1;NA;L4 P1;93;NA;100;NA;Edulis;
12/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;2;NA;L4 P2;91;NA;100;NA;Edulis;
21/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;1;NA;L4 P1;87;NA;100;NA;Edulis;
21/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;2;NA;L4 P2;88;NA;100;NA;Edulis;
21/09/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;4;3;NA;L4 P3;100;NA;100;02/06/2016;Edulis ref;
21/09/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;4;4;NA;L4 P4;100;NA;100;21/07/2016;Edulis tard;
21/09/2016;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;4;5;NA;L4 P5;100;NA;100;19/08/2016;Edulis fillières;
21/09/2016;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;4;6;NA;L4 P6;100;NA;100;26/11/2015;Gallo. 18m Groix;
21/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;5;1;NA;L5 P1;95;NA;100;NA;Edulis;
21/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;5;2;NA;L5 P2;92;NA;100;NA;Edulis;
21/09/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;5;3;NA;L5 P3;100;NA;100;02/06/2016;Edulis ref;
21/09/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;5;4;NA;L5 P4;100;NA;100;21/07/2016;Edulis tard;
21/09/2016;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;5;5;NA;L5 P5;100;NA;100;19/08/2016;Edulis fillières;
21/09/2016;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;5;6;NA;L5 P6;100;NA;100;26/11/2015;Gallo. 18m Groix;
21/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;6;1;NA;L6 P1;86;NA;100;NA;Edulis;
21/09/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;6;2;NA;L6 P2;85;NA;100;NA;Edulis;
21/09/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;6;3;NA;L6 P3;100;NA;100;02/06/2016;Edulis ref;
21/09/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;6;4;NA;L6 P4;100;NA;100;21/07/2016;Edulis tard;
21/09/2016;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;6;5;NA;L6 P5;100;NA;100;19/08/2016;Edulis fillières;
21/09/2016;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;6;6;NA;L6 P6;100;NA;100;26/11/2015;Gallo. 18m Groix;
06/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;6;1;NA;L6 P1;82;NA;100;NA;Edulis;
06/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;6;2;NA;L6 P2;70;NA;100;NA;Edulis;
06/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;6;3;NA;L6 P3;100;NA;100;02/06/2016;Edulis ref;
06/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;6;4;NA;L6 P4;99;NA;100;21/07/2016;Edulis tard;
06/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;6;5;NA;L6 P5;100;NA;100;19/08/2016;Edulis fillières;
06/10/2016;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;6;6;NA;L6 P6;100;NA;100;26/11/2015;Gallo. 18m Groix;
07/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;1;NA;L7 P1;100;NA;100;02/06/2016;Edulis ref;
07/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;2;NA;L7 P2;100;NA;100;02/06/2016;Edulis ref;
07/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;3;NA;L7 P3;100;NA;100;20/07/2016;Edulis tard;
07/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;4;NA;L7 P4;100;NA;100;20/07/2016;Edulis tard;
07/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;5;NA;L7 P5;100;NA;100;07/09/2016;Edulis très tard;
07/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;6;NA;L7 P6;100;NA;100;07/09/2016;Edulis très tard;
12/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;1;NA;L4 P1;76;NA;100;NA;Edulis;
12/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;2;NA;L4 P2;84;NA;100;NA;Edulis;
12/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;4;3;NA;L4 P3;100;NA;100;02/06/2016;Edulis ref;
12/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;4;4;NA;L4 P4;100;NA;100;21/07/2016;Edulis tard;
12/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;4;5;NA;L4 P5;100;NA;100;19/08/2016;Edulis fillières;
12/10/2016;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;4;6;NA;L4 P6;99;NA;100;26/11/2015;Gallo. 18m Groix;
20/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;1;NA;L4 P1;73;NA;100;NA;Edulis;
20/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;4;2;NA;L4 P2;84;NA;100;NA;Edulis;
20/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;5;1;NA;L5 P1;90;NA;100;NA;Edulis;
20/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;5;2;NA;L5 P2;89;NA;100;NA;Edulis;
20/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;6;1;NA;L6 P1;74;NA;100;NA;Edulis;
20/10/2016;2015;3- Lannion;Anonymous_10;Edulis;NA;6;2;NA;L6 P2;67;NA;100;NA;Edulis;
20/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Dunkerque;4;1;NA;L4 P1b;100;NA;100;22/07/2016;Edulis nord;
20/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Dunkerque;5;1;NA;L5 P1b;100;NA;100;22/07/2016;Edulis nord;
20/10/2016;2016;3- Lannion;Anonymous_10;Edulis;Dunkerque;6;1;NA;L6 P1b;100;NA;100;22/07/2016;Edulis nord;
21/11/2016;2016;3- Lannion;Anonymous_10;Edulis;Dunkerque;4;1;NA;L4 P1b;100;NA;100;22/07/2016;Edulis nord;
21/11/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;4;3;NA;L4 P3;100;NA;100;02/06/2016;Edulis ref;
21/11/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;4;4;NA;L4 P4;100;NA;100;21/07/2016;Edulis tard;
21/11/2016;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;4;5;NA;L4 P5;100;NA;100;19/08/2016;Edulis fillières;
21/11/2016;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;4;6;NA;L4 P6;99;NA;100;26/11/2015;Gallo. 18m Groix;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Dunkerque;4;1;NA;L4 P1b;100;NA;100;22/07/2016;Edulis nord;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;4;3;NA;L4 P3;100;NA;100;02/06/2016;Edulis ref;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;4;4;NA;L4 P4;99;NA;100;21/07/2016;Edulis tard;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;4;5;NA;L4 P5;99;NA;100;19/08/2016;Edulis fillières;
12/12/2016;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;4;6;NA;L4 P6;98;NA;100;26/11/2015;Gallo. 18m Groix;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Dunkerque;5;1;NA;L5 P1b;100;NA;100;22/07/2016;Edulis nord;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;5;3;NA;L5 P3;100;NA;100;02/06/2016;Edulis ref;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;5;4;NA;L5 P4;99;NA;100;21/07/2016;Edulis tard;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;5;5;NA;L5 P5;98;NA;100;19/08/2016;Edulis fillières;
12/12/2016;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;5;6;NA;L5 P6;99;NA;100;26/11/2015;Gallo. 18m Groix;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;1;NA;L7 P1;100;NA;100;02/06/2016;Edulis ref;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;2;NA;L7 P2;100;NA;100;02/06/2016;Edulis ref;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;3;NA;L7 P3;99;NA;100;20/07/2016;Edulis tard;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;4;NA;L7 P4;96;NA;100;20/07/2016;Edulis tard;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;5;NA;L7 P5;99;NA;100;07/09/2016;Edulis très tard;
12/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;7;6;NA;L7 P6;97;NA;100;07/09/2016;Edulis très tard;
30/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Dunkerque;6;1;NA;L6 P1b;98;NA;100;22/07/2016;Edulis nord;
30/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin;6;3;NA;L6 P3;100;NA;100;02/06/2016;Edulis ref;
30/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;6;4;NA;L6 P4;97;NA;100;21/07/2016;Edulis tard;
30/12/2016;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;6;5;NA;L6 P5;100;NA;100;19/08/2016;Edulis fillières;
30/12/2016;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;6;6;NA;L6 P6;98;NA;100;26/11/2015;Gallo. 18m Groix;
18/01/2017;2016;3- Lannion;Anonymous_10;Edulis;Dunkerque;4;1;NA;L4 P1b;99;NA;100;22/07/2016;Edulis nord;
18/01/2017;2016;3- Lannion;Anonymous_10;Edulis;Penestin;4;3;NA;L4 P3;96;NA;100;02/06/2016;Edulis ref;
18/01/2017;2016;3- Lannion;Anonymous_10;Edulis;Penestin via Viv/mer;4;4;NA;L4 P4;98;NA;100;21/07/2016;Edulis tard;
18/01/2017;2016;3- Lannion;Anonymous_10;Edulis;Ile Dumet;4;5;NA;L4 P5;98;NA;100;19/08/2016;Edulis fillières;
18/01/2017;2016;3- Lannion;Anonymous_10;Galloprovincialis;Ile de Groix;4;6;NA;L4 P6;98;NA;100;26/11/2015;Gallo. 18m Groix;
30/01/2017;2016;3- Lannion;Anonymous_10;Edulis;Dunkerque;5;1;NA;L5 P1b;99;NA;100;22/07/2016;Edulis nord;
30/01/2017;2016;3- Lannion;Anonymous_10;Galloprovincialis;Lesconil;5;2;NA;L5 P2b;100;NA;100;11/08/2016;Gallo. 6m Lesconil;
